"name","link","values_string"
myAISLinePVHome_Apptoapp_190721,OzHRJo6im,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome?cid=linepv_home-myAISKTB-jul21
myAISLinePVHome_KTBTopup,d6H3o06iq,https://myais.ais.co.th/openMyAISApp?scheme=TopUp?cid=linepv_home-myAISKTB-may21
myAISMMSKTBPost_070721,"9WHP92LcG",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome
myAISmommenuDL_FB_141021,wxHgzvqc1,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome?cid=fb_organic-myAISmommenuDL-oct20-conversion
myAISmommenuPay_FB_141021,RbHrEMDuE,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FMore?cid=fb_organic-myAISmommenuPay-oct20-conversion
myAISPack_FBMatichon_040420,PYHjadaFo,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISPack_LinePVpush_030420,rxH6PRJuJ,https://myais.ais.co.th/openMyAISApp?scheme=Package
myAISPaybill_140322,"2WHQEvdSQ",https://myais.ais.co.th/openMyAISApp?scheme=PayBill
myAISPaybillAll_FB_240420,GAHO08wfP,https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
myAISPaybillAll_LinePVpush_240420,xxH03DRF2,https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
myAISQRThematch_260522,"4RH8vPet8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome
myAISRLPFlash_Att_251121,"0WHg7RZh8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
myAISRLPNet_Att_251121,yGH6OlzHE,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
myAISShopQR_Download_240420,PYHjyb2To,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISSMS_PayHistory_230321,d6HBzDRfq,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fpayment%2Fpayment-topup-history%3FisFromMobile%3DY
myAISTopup_FB_101121,pLHqY07tZ,https://myais.ais.co.th/openMyAISApp?scheme=TopUp?cid=fb_organic-myAISTopup-nov21-conversion
myAISUSSD_SMSHome_200520,EKH3Bxruy,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISYoutubeBumperDL_110820,gaH4rxOf3,https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=youtube_ads-myAIS-Aug 20-bumper
myAISYoutubeClipTopup_110820,ZyH3GYJh6,https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=youtube_ads-myAIS_Youtube-Aug20
myAISYoutubeTrueviewDL_110820,zGH6bYBIZ,https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=youtube_ads-myAIS-Aug 20-trueviewaction
NetMarathon900BmyAIS,Net900Bmyais,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FWebview%3Furl%3Dhttps%3A%2F%2Fm.ais.co.th%2FYyH4QPEUE
Netx3 myais,netx3i3,https://myais.ais.co.th/openMyAISApp?scheme=Package
Open My AIS,aWHV2ZyuM,https://myais.ais.co.th/openMyAISApp?scheme=Home
Open myAIS - Privileges,xxH4qajf2,https://myais.ais.co.th/openMyAISApp?scheme=Live360  ?cid=linepush-Reward-Feb2
PaybillOpenLoadapp,j7HolbRUo,https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
Pop the Bubbles,BubbleLineTL,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3DPoptheBubblesfreeplay
Pop the Bubbles,pLHjR1eHZ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3DPoptheBubblesfreeplay
Privilege myAIS Privilege Mar2020,wxHL0e7U1,https://myais.ais.co.th/openMyAISApp?scheme=Live360
Privilege ของ my AIS App,VYHrnp1H9,https://myais.ais.co.th/openMyAISApp?scheme=Live360
promote 10mbps on myais,"10mbps",https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
promote 10mbps on myais,aWHVYQPiM,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
promote 10mbps on myais,RbHlJGqcE,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
QR_Code_1GB,"3bHeo8yC8",https://myais.ais.co.th/
QR_Code_1GB,"4RHA7P9t8",https://myais.ais.co.th/
QR_Code_1GB,ApH3G2jT8,https://myais.ais.co.th/
QR_Code_1GB,d6HY8yWSq,https://myais.ais.co.th/
QR_Code_1GB,qxH9lpyFO,https://myais.ais.co.th/
QR_Code_1GB,rxHeJ16SJ,https://myais.ais.co.th/
QR_Code_1GB,vBHJqw4TQ,https://myais.ais.co.th/
QR_Code_1GB,wxHMWGmt1,https://myais.ais.co.th/
Recommend package,ApHmYZpc8,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fm.ais.co.th%2FEKHJlZKsy
Reward Crush Communication Online Tracking,RWDlineTL,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Crush Communication Online Tracking,RWDpop,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Crush Communication Online Tracking,RWDscala,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Tune Gamification,Tuneinternal,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Tune Gamification,TuneLineMsg,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Tune Gamification,TuneMissionads,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardflip
Reward Wars Gamification,WarsFBads,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
Reward Wars Gamification,WarsInternal,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
Reward Wars Gamification,WarsLineRich,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
Reward Wars Gamification,WarsLineTL,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
Reward Wars Gamification,WarsMAX,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
Reward Wars Gamification,WarsTwitter,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardwars
SMS_PayOtherBill,anyBillmyAIS,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FMore
special package 10mbps,"1WHlMPnIO",https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
Speed Matcher Gamification Link,SpeedAISweb,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dspeedmatcher
Speed Matcher Gamification Link,SpeedLinMsg,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dspeedmatcher
Speed Matcher Gamification Link,SpeedmyWeb,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dspeedmatcher
Speed Matcher Gamification Link,SpeedTDPri,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dspeedmatcher
SpeedBOOST via Online Campaign SMS,yGHJZWKiE,https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
SRN_myAIS_PayBill,myPay,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FPayBill
SRNmyAIS_EntertainPoint,myPENT,https://myais.ais.co.th/openMyAISApp?scheme=PrivilegeList%3Ftype%3Dpoint%26id%3D14
SRNmyAIS_myGameMission,myGmiss,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Dmission
SRNmyAIS_PremiumDeliPoint,myPREM,https://myais.ais.co.th/openMyAISApp?scheme=PrivilegeList%3Ftype%3Dpoint%26id%3D505
SRNmyAIS_ShoppingPoint,myPSHO,https://myais.ais.co.th/openMyAISApp?scheme=PrivilegeList%3Ftype%3Dpoint%26id%3D12
SRNmyAIS_StickerPoint,myPTIK,https://myais.ais.co.th/openMyAISApp?scheme=PrivilegeList%3Ftype%3Dpoint%26id%3D525
Test campaign my AIS_Pome,myAIStestp,https://myais.ais.co.th/openMyAISApp?scheme=PayBills
Test4_230322,PYHbWRZco,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAddPointPartners%26cid%3Divr_sms-mobile_info_topup_problem-apr22
TestPaybill150920,gaH8JOzS3,https://myais.ais.co.th/openMyAISApp?scheme=PayBill
Tiger Crush Game,TigerBanner,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtigercrush
Tiger Crush Game,TigerLineTL,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtigercrush
TMG x myAIS-tw Nov21,MYHVbrjHd,https://myais.ais.co.th/login/?cid=tw_ads-TMGmyAIS-nov21
TopUp_Netx2,oZHBQKYt4,https://myais.ais.co.th
Topup_RLP via myais_exclusivepack_april22,"7LH8bEjt8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_jul22,LJHRdG3Sx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_jul22,vBHwP7DcQ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_jun22,BBH8AZpF8,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_jun22,rxHny6VHJ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_mar22,KYHzMwZsx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_exclusivepack_mar22,PYHpLAGHo,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_exclusivepack_may 22,KYHGlAKcx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_flashpack_april22,"1WHOA2gIO",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpack_april22,MYHOmQDcd,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpack_april22,wxH6R7PI1,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpack_jul22,VYHDyABh9,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_jul22,WxHYEx3TB,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_jun22,EKH8B3xuy,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_jun22,pLHwdR6IZ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpackage_mar22,"6yHO9qrS8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpackage_mar22,ApHO16eU8,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpackage_mar22,KYHzMPZtx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpackage_mar22,LJHOWAxIx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,"3bHK7P4h8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,aWHqRRxsM,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,d6HRjjyiq,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,GAH2AZOcP,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,KYH1LLZHx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,n1H1LrxUq,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,PYHqvr8Uo,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,wxHgqqWS1,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Tower Stacking Game,TowerMMS1,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtowerstacking
Tower Stacking Game,TowerMMSinact,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtowerstacking
Tower Stacking Game,TowermyNoti,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtowerstacking
Tower Stacking Game,TowerTDPrivi,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtowerstacking
Website,j7HolGnFo,https://myais.ais.co.th/
www.ais.co.th/myais/RLP,LJHPd7KIx,https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
ZooLINESticker V2,QYHr9aWix,https://myais.ais.co.th/openMyAISApp?scheme=PrivilegeList%3Ftype%3Dpoint%26id%3D525
แพ็กเกจแนะนำบนแอป my AIS,rxHKY62FJ,https://myais.ais.co.th/openMyAISApp?scheme=MainPack
"แพ็กเน็ตมาราธอน เน็ตไม่อั้น 6Mbps"" - 6 เดือน 1,800บาท","8yHy3yEiO",https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
เอไอเอส พอยท์ พลัส,"0WHOvdLI8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAddPointPartners
เอไอเอส พอยท์ พลัส,GAHz67ghP,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAddPointPartners
เอไอเอส พอยท์ พลัส,j7HwrGrio,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAddPointPartners
เอไอเอส พอยท์ พลัส,oZHExori4,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAddPointPartners
เอไอเอส พอยท์ พลัส,pLHorpGFZ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAddPointPartners
ฺBoba Crush,BobaLineTL,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dbobacrush
ฺBoba Crush,BobaMMSInact,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dbobacrush
ฺBoba Crush,BobaNoti,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dbobacrush
ฺBoba Crush,BobaTDPri,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dbobacrush
